['425', '229', '36', '89', '648', '858', '167', '386', '34', '999']
['904', '137', '752', '208', '548', '50', '628', '937', '286', '270']
['854', '647', '632', '511', '851', '813', '346', '941', '959', '558']
['698', '766', '244', '276', '685', '893', '199', '686', '111', '687']
['412', '249', '699', '657', '230', '163', '67', '697', '623', '568']
['976', '392', '644', '237', '40', '691', '972', '726', '896', '183']
['949', '330', '322', '684', '951', '616', '911', '658', '78', '388']
['800', '997', '318', '839', '673', '310', '737', '323', '739', '415']
['252', '168', '903', '564', '19', '402', '281', '515', '317', '21']
['811', '989', '765', '234', '540', '18', '586', '587', '982', '923']
['610', '473', '882', '22', '404', '97', '1', '298', '878', '82']
['461', '825', '974', '680', '609', '112', '119', '307', '833', '351']
['754', '759', '590', '967', '145', '75', '747', '227', '55', '151']
['299', '446', '707', '212', '711', '612', '561', '224', '523', '481']
['397', '975', '132', '173', '537', '384', '25', '492', '742', '428']
['502', '153', '653', '958', '52', '468', '541', '744', '435', '369']
['177', '38', '925', '543', '4', '149', '938', '400', '955', '944']
['152', '659', '735', '56', '231', '426', '162', '693', '556', '918']
['140', '406', '449', '452', '917', '353', '732', '901', '751', '257']
['5', '101', '64', '866', '100', '572', '900', '254', '803', '864']
['500', '746', '701', '196', '643', '23', '437', '6', '96', '618']
['542', '736', '969', '497', '117', '965', '775', '591', '818', '926']
['3', '350', '887', '529', '814', '216', '124', '396', '823', '988']
['273', '793', '421', '758', '603', '571', '359', '859', '62', '403']
['294', '458', '308', '927', '382', '553', '776', '728', '447', '499']
['239', '192', '76', '354', '12', '206', '501', '309', '490', '486']
['487', '865', '32', '743', '122', '31', '261', '715', '777', '631']
['455', '381', '674', '774', '897', '770', '53', '875', '579', '360']
['672', '569', '125', '178', '646', '405', '59', '17', '908', '567']
['721', '454', '133', '679', '327', '656', '362', '115', '408', '750']
['891', '763', '417', '246', '471', '74', '588', '409', '846', '494']
['157', '787', '419', '625', '198', '942', '984', '799', '709', '342']
['251', '164', '214', '311', '440', '361', '390', '848', '293', '565']
['931', '525', '430', '363', '488', '956', '892', '957', '636', '204']
['450', '202', '689', '651', '453', '533', '986', '760', '15', '767']
['801', '761', '852', '226', '315', '724', '316', '433', '118', '713']
['921', '756', '288', '203', '136', '184', '830', '84', '534', '578']
['920', '514', '395', '451', '427', '467', '68', '826', '936', '358']
['476', '154', '708', '809', '719', '57', '861', '259', '932', '247']
['131', '389', '872', '375', '456', '544', '340', '773', '788', '284']
['753', '717', '187', '475', '262', '200', '597', '782', '253', '856']
['380', '443', '819', '220', '413', '790', '723', '783', '877', '649']
['857', '225', '683', '560', '912', '491', '462', '559', '378', '463']
['757', '266', '429', '933', '678', '238', '385', '795', '850', '416']
['24', '289', '305', '970', '219', '720', '873', '306', '968', '871']
['274', '601', '11', '485', '291', '26', '919', '33', '130', '934']
['762', '792', '998', '379', '197', '876', '516', '150', '174', '640']
['730', '862', '802', '946', '624', '304', '295', '668', '971', '961']
['844', '213', '796', '727', '77', '899', '233', '662', '731', '496']
['139', '538', '620', '372', '905', '853', '43', '805', '521', '637']
['930', '47', '710', '439', '503', '838', '562', '815', '438', '445']
['268', '778', '841', '269', '271', '160', '144', '991', '126', '639']
['303', '179', '677', '30', '670', '995', '667', '705', '51', '522']
['460', '834', '706', '215', '10', '349', '39', '54', '943', '300']
['107', '345', '935', '263', '285', '73', '464', '165', '321', '348']
