['94', '723', '795', '829', '909', '861', '928', '603', '221', '601']
['867', '690', '478', '525', '801', '34', '906', '173', '493', '482']
['635', '900', '314', '672', '76', '805', '370', '36', '28', '684']
['776', '124', '461', '81', '261', '170', '969', '319', '359', '348']
['142', '10', '247', '766', '565', '956', '852', '412', '774', '838']
['369', '916', '683', '567', '18', '127', '598', '282', '990', '267']
['689', '190', '702', '920', '731', '464', '519', '274', '898', '345']
['150', '146', '198', '503', '879', '401', '183', '546', '528', '542']
['264', '972', '184', '329', '169', '855', '759', '331', '70', '284']
['863', '533', '596', '69', '313', '137', '636', '786', '903', '144']
['78', '811', '58', '970', '298', '936', '932', '870', '780', '952']
['402', '785', '362', '765', '318', '993', '651', '709', '943', '791']
['315', '187', '240', '612', '877', '515', '989', '222', '959', '265']
['914', '100', '552', '677', '915', '356', '871', '263', '259', '748']
['31', '361', '74', '56', '189', '819', '80', '551', '798', '84']
['332', '342', '223', '963', '145', '934', '334', '581', '961', '312']
['11', '783', '47', '750', '251', '813', '349', '933', '339', '669']
['563', '162', '853', '573', '465', '135', '88', '866', '988', '823']
['967', '260', '232', '288', '326', '98', '242', '549', '606', '837']
['182', '796', '536', '705', '13', '180', '500', '86', '428', '671']
['397', '351', '962', '578', '481', '436', '97', '787', '466', '316']
['459', '524', '292', '763', '477', '523', '192', '452', '252', '294']
['57', '14', '432', '395', '375', '511', '167', '895', '300', '177']
['726', '836', '927', '558', '510', '480', '781', '760', '568', '237']
['335', '63', '527', '899', '951', '365', '630', '640', '846', '497']
['159', '213', '775', '905', '266', '556', '250', '991', '929', '751']
['175', '921', '526', '590', '974', '433', '691', '454', '390', '965']
['212', '54', '178', '652', '102', '125', '773', '32', '547', '200']
['43', '393', '994', '881', '532', '322', '849', '947', '83', '703']
['949', '427', '624', '582', '584', '358', '336', '732', '475', '592']
['305', '366', '872', '457', '152', '398', '149', '105', '807', '561']
['93', '980', '297', '385', '938', '455', '721', '543', '666', '622']
['976', '241', '574', '761', '779', '471', '954', '82', '583', '768']
['2', '616', '522', '235', '268', '287', '661', '204', '19', '904']
['383', '800', '60', '953', '940', '887', '755', '790', '995', '168']
['181', '876', '745', '205', '623', '0', '494', '424', '809', '629']
['420', '158', '713', '368', '441', '495', '206', '9', '555', '958']
['575', '61', '720', '392', '396', '101', '869', '670', '438', '295']
['757', '118', '281', '5', '615', '517', '985', '79', '935', '656']
['638', '576', '130', '24', '728', '830', '107', '808', '405', '129']
['33', '608', '399', '439', '330', '115', '255', '676', '384', '550']
['429', '841', '975', '650', '894', '641', '89', '653', '908', '91']
['400', '645', '126', '553', '818', '674', '256', '304', '231', '21']
['188', '363', '437', '577', '199', '303', '539', '633', '39', '814']
['269', '668', '15', '103', '85', '707', '364', '820', '372', '325']
['450', '516', '425', '119', '132', '600', '884', '171', '529', '627']
['419', '737', '327', '37', '548', '136', '778', '597', '880', '725']
['998', '16', '892', '605', '134', '619', '333', '733', '729', '92']
['258', '749', '824', '810', '226', '214', '323', '234', '95', '699']
['307', '407', '955', '545', '476', '233', '741', '148', '987', '922']
['827', '46', '742', '983', '782', '509', '744', '730', '470', '611']
['937', '632', '344', '468', '283', '26', '360', '156', '874', '71']
